date,country,temperature,rainfall
2024-01-04,France,36,287
2024-01-04,Argentina,41,289
2024-01-04,Denmark,16,277
2024-01-04,China,1,202
2024-01-04,Australia,10,71
2024-01-05,France,28,276
2024-01-05,Argentina,16,65
2024-01-05,Denmark,31,1
2024-01-05,China,37,239
2024-01-05,Australia,11,133
2024-01-06,France,42,74
2024-01-06,Argentina,15,2
2024-01-06,Denmark,50,151
2024-01-06,China,9,286
2024-01-06,Australia,40,107
2024-01-07,France,46,52
2024-01-07,Argentina,39,139
2024-01-07,Denmark,25,292
2024-01-07,China,11,125
2024-01-07,Australia,24,20
2024-01-08,France,55,197
2024-01-08,Argentina,6,325
2024-01-08,Denmark,3,222
2024-01-08,China,2,79
2024-01-08,Australia,44,113
2024-01-09,France,9,67
2024-01-09,Argentina,17,46
2024-01-09,Denmark,34,219
2024-01-09,China,16,344
2024-01-09,Australia,39,36
2024-01-10,France,5,347
2024-01-10,Argentina,36,290
2024-01-10,Denmark,-10,51
2024-01-10,China,51,166
2024-01-10,Australia,39,13
2024-01-11,France,-1,268
2024-01-11,Argentina,-11,338
2024-01-11,Denmark,1,267
2024-01-11,China,5,27
2024-01-11,Australia,49,36
2024-01-12,France,46,216
2024-01-12,Argentina,13,122
2024-01-12,Denmark,-7,125
2024-01-12,China,17,177
2024-01-12,Australia,44,42
2024-01-13,France,19,113
2024-01-13,Argentina,6,88
2024-01-13,Denmark,52,87
2024-01-13,China,16,84
2024-01-13,Australia,-3,88
2024-01-14,France,35,186
2024-01-14,Argentina,11,70
2024-01-14,Denmark,48,108
2024-01-14,China,9,260
2024-01-14,Australia,35,87
2024-01-15,France,20,71
2024-01-15,Argentina,40,167
2024-01-15,Denmark,3,174
2024-01-15,China,5,322
2024-01-15,Australia,34,99
2024-01-16,France,26,321
2024-01-16,Argentina,40,205
2024-01-16,Denmark,48,321
2024-01-16,China,37,315
2024-01-16,Australia,13,186
2024-01-17,France,39,71
2024-01-17,Argentina,55,57
2024-01-17,Denmark,33,152
2024-01-17,China,13,130
2024-01-17,Australia,18,32
2024-01-18,France,10,259
2024-01-18,Argentina,-3,37
2024-01-18,Denmark,-2,258
2024-01-18,China,-10,96
2024-01-18,Australia,2,248
2024-01-19,France,16,232
2024-01-19,Argentina,6,169
2024-01-19,Denmark,53,192
2024-01-19,China,37,119
2024-01-19,Australia,-9,121
2024-01-20,France,19,46
2024-01-20,Argentina,-11,305
2024-01-20,Denmark,41,55
2024-01-20,China,23,285
2024-01-20,Australia,48,258
2024-01-21,France,41,146
2024-01-21,Argentina,10,88
2024-01-21,Denmark,48,281
2024-01-21,China,17,333
2024-01-21,Australia,-8,43
2024-01-22,France,54,340
2024-01-22,Argentina,25,152
2024-01-22,Denmark,19,145
2024-01-22,China,28,13
2024-01-22,Australia,-9,80
2024-01-23,France,-10,204
2024-01-23,Argentina,46,95
2024-01-23,Denmark,18,159
2024-01-23,China,28,79
2024-01-23,Australia,13,104
2024-01-24,France,49,161
2024-01-24,Argentina,32,150
2024-01-24,Denmark,15,103
2024-01-24,China,31,281
2024-01-24,Australia,52,66
2024-01-25,France,26,344
2024-01-25,Argentina,40,117
2024-01-25,Denmark,-4,325
2024-01-25,China,8,248
2024-01-25,Australia,48,5
2024-01-26,France,40,241
2024-01-26,Argentina,-7,276
2024-01-26,Denmark,-2,148
2024-01-26,China,48,133
2024-01-26,Australia,55,12
2024-01-27,France,17,145
2024-01-27,Argentina,40,24
2024-01-27,Denmark,38,187
2024-01-27,China,9,64
2024-01-27,Australia,10,294
2024-01-28,France,18,123
2024-01-28,Argentina,45,160
2024-01-28,Denmark,54,97
2024-01-28,China,11,309
2024-01-28,Australia,40,56
2024-01-29,France,-3,348
2024-01-29,Argentina,29,67
2024-01-29,Denmark,44,51
2024-01-29,China,18,128
2024-01-29,Australia,41,189
2024-01-30,France,-6,63
2024-01-30,Argentina,39,209
2024-01-30,Denmark,-4,61
2024-01-30,China,8,175
2024-01-30,Australia,41,188
2024-01-31,France,36,285
2024-01-31,Argentina,28,196
2024-01-31,Denmark,15,79
2024-01-31,China,11,341
2024-01-31,Australia,18,171
2024-02-01,France,-6,106
2024-02-01,Argentina,46,48
2024-02-01,Denmark,46,254
2024-02-01,China,8,143
2024-02-01,Australia,38,277
2024-02-02,France,4,181
2024-02-02,Argentina,4,157
2024-02-02,Denmark,37,293
2024-02-02,China,40,325
2024-02-02,Australia,-9,329
2024-02-03,France,53,249
2024-02-03,Argentina,30,52
2024-02-03,Denmark,27,133
2024-02-03,China,-4,189
2024-02-03,Australia,38,12
2024-02-04,France,-9,244
2024-02-04,Argentina,55,295
2024-02-04,Denmark,31,32
2024-02-04,China,40,176
2024-02-04,Australia,34,312
2024-02-05,France,42,218
2024-02-05,Argentina,27,277
2024-02-05,Denmark,47,212
2024-02-05,China,49,219
2024-02-05,Australia,54,144
2024-02-06,France,40,122
2024-02-06,Argentina,1,186
2024-02-06,Denmark,47,184
2024-02-06,China,51,126
2024-02-06,Australia,8,288
2024-02-07,France,33,7
2024-02-07,Argentina,7,299
2024-02-07,Denmark,44,167
2024-02-07,China,1,188
2024-02-07,Australia,43,239
2024-02-08,France,-4,302
2024-02-08,Argentina,35,181
2024-02-08,Denmark,26,163
2024-02-08,China,-11,14
2024-02-08,Australia,-4,96
2024-02-09,France,-6,289
2024-02-09,Argentina,54,169
2024-02-09,Denmark,21,176
2024-02-09,China,50,205
2024-02-09,Australia,55,74
2024-02-10,France,31,217
2024-02-10,Argentina,10,227
2024-02-10,Denmark,6,235
2024-02-10,China,-9,303
2024-02-10,Australia,26,106
2024-02-11,France,-11,95
2024-02-11,Argentina,6,73
2024-02-11,Denmark,25,81
2024-02-11,China,30,180
2024-02-11,Australia,53,114
2024-02-12,France,53,46
2024-02-12,Argentina,48,219
2024-02-12,Denmark,16,224
2024-02-12,China,18,349
2024-02-12,Australia,2,307
2024-02-13,France,12,51
2024-02-13,Argentina,11,57
2024-02-13,Denmark,30,147
2024-02-13,China,9,208
2024-02-13,Australia,14,151
2024-02-14,France,13,129
2024-02-14,Argentina,31,168
2024-02-14,Denmark,35,89
2024-02-14,China,44,52
2024-02-14,Australia,45,223
2024-02-15,France,10,262
2024-02-15,Argentina,-11,238
2024-02-15,Denmark,41,185
2024-02-15,China,45,100
2024-02-15,Australia,-7,348
2024-02-16,France,14,27
2024-02-16,Argentina,19,94
2024-02-16,Denmark,13,310
2024-02-16,China,19,61
2024-02-16,Australia,14,183
2024-02-17,France,20,311
2024-02-17,Argentina,54,269
2024-02-17,Denmark,33,153
2024-02-17,China,34,331
2024-02-17,Australia,50,65
2024-02-18,France,44,9
2024-02-18,Argentina,19,330
2024-02-18,Denmark,55,136
2024-02-18,China,-4,15
2024-02-18,Australia,-8,265
2024-02-19,France,16,35
2024-02-19,Argentina,13,261
2024-02-19,Denmark,49,140
2024-02-19,China,11,261
2024-02-19,Australia,-8,23
2024-02-20,France,48,18
2024-02-20,Argentina,48,339
2024-02-20,Denmark,14,30
2024-02-20,China,13,305
2024-02-20,Australia,21,334
2024-02-21,France,37,65
2024-02-21,Argentina,1,184
2024-02-21,Denmark,11,327
2024-02-21,China,15,277
2024-02-21,Australia,-4,289
2024-02-22,France,17,177
2024-02-22,Argentina,-2,87
2024-02-22,Denmark,48,185
2024-02-22,China,43,59
2024-02-22,Australia,22,332
2024-02-23,France,22,36
2024-02-23,Argentina,16,250
2024-02-23,Denmark,6,209
2024-02-23,China,47,30
2024-02-23,Australia,13,42
2024-02-24,France,18,87
2024-02-24,Argentina,34,293
2024-02-24,Denmark,29,92
2024-02-24,China,45,92
2024-02-24,Australia,27,315
2024-02-25,France,23,249
2024-02-25,Argentina,-4,5
2024-02-25,Denmark,4,304
2024-02-25,China,-9,60
2024-02-25,Australia,2,24
2024-02-26,France,18,143
2024-02-26,Argentina,-5,317
2024-02-26,Denmark,16,34
2024-02-26,China,7,208
2024-02-26,Australia,-4,25
2024-02-27,France,-2,325
2024-02-27,Argentina,28,86
2024-02-27,Denmark,35,160
2024-02-27,China,26,310
2024-02-27,Australia,-2,224
2024-02-28,France,1,140
2024-02-28,Argentina,25,122
2024-02-28,Denmark,52,58
2024-02-28,China,6,272
2024-02-28,Australia,36,2
2024-02-29,France,49,225
2024-02-29,Argentina,16,230
2024-02-29,Denmark,-4,194
2024-02-29,China,33,288
2024-02-29,Australia,25,141
2024-03-01,France,39,226
2024-03-01,Argentina,-7,68
2024-03-01,Denmark,18,297
2024-03-01,China,7,273
2024-03-01,Australia,33,199
2024-03-02,France,0,189
2024-03-02,Argentina,20,320
2024-03-02,Denmark,16,328
2024-03-02,China,30,67
2024-03-02,Australia,24,210
2024-03-03,France,30,174
2024-03-03,Argentina,36,219
2024-03-03,Denmark,-9,281
2024-03-03,China,54,57
2024-03-03,Australia,6,210
2024-03-04,France,-7,157
2024-03-04,Argentina,20,15
2024-03-04,Denmark,21,206
2024-03-04,China,46,291
2024-03-04,Australia,40,182
2024-03-05,France,32,84
2024-03-05,Argentina,43,153
2024-03-05,Denmark,7,233
2024-03-05,China,27,50
2024-03-05,Australia,3,191
2024-03-06,France,0,33
2024-03-06,Argentina,51,196
2024-03-06,Denmark,39,117
2024-03-06,China,30,295
2024-03-06,Australia,-8,40
2024-03-07,France,10,256
2024-03-07,Argentina,6,205
2024-03-07,Denmark,-5,179
2024-03-07,China,26,312
2024-03-07,Australia,6,282
2024-03-08,France,21,294
2024-03-08,Argentina,50,255
2024-03-08,Denmark,25,108
2024-03-08,China,38,121
2024-03-08,Australia,28,343
2024-03-09,France,14,247
2024-03-09,Argentina,-7,325
2024-03-09,Denmark,38,245
2024-03-09,China,45,93
2024-03-09,Australia,-4,142
2024-03-10,France,50,110
2024-03-10,Argentina,32,258
2024-03-10,Denmark,48,261
2024-03-10,China,45,133
2024-03-10,Australia,23,345
2024-03-11,France,1,80
2024-03-11,Argentina,52,226
2024-03-11,Denmark,-3,229
2024-03-11,China,51,314
2024-03-11,Australia,5,297
2024-03-12,France,7,100
2024-03-12,Argentina,19,168
2024-03-12,Denmark,-8,192
2024-03-12,China,-9,92
2024-03-12,Australia,47,339
2024-03-13,France,-3,38
2024-03-13,Argentina,-2,316
2024-03-13,Denmark,-10,65
2024-03-13,China,23,184
2024-03-13,Australia,-1,313
2024-03-14,France,25,305
2024-03-14,Argentina,46,325
2024-03-14,Denmark,-10,146
2024-03-14,China,39,54
2024-03-14,Australia,41,16
2024-03-15,France,47,64
2024-03-15,Argentina,3,87
2024-03-15,Denmark,45,74
2024-03-15,China,19,140
2024-03-15,Australia,34,120
2024-03-16,France,47,177
2024-03-16,Argentina,43,203
2024-03-16,Denmark,-11,327
2024-03-16,China,18,205
2024-03-16,Australia,23,147
2024-03-17,France,51,124
2024-03-17,Argentina,55,231
2024-03-17,Denmark,-8,61
2024-03-17,China,53,196
2024-03-17,Australia,-1,110
2024-03-18,France,-8,35
2024-03-18,Argentina,15,337
2024-03-18,Denmark,7,117
2024-03-18,China,-10,210
2024-03-18,Australia,-8,54
2024-03-19,France,-2,274
2024-03-19,Argentina,15,292
2024-03-19,Denmark,50,331
2024-03-19,China,43,231
2024-03-19,Australia,45,11
2024-03-20,France,12,253
2024-03-20,Argentina,-5,127
2024-03-20,Denmark,3,117
2024-03-20,China,-10,344
2024-03-20,Australia,-1,141
2024-03-21,France,31,41
2024-03-21,Argentina,21,347
2024-03-21,Denmark,-3,163
2024-03-21,China,10,198
2024-03-21,Australia,-4,163
2024-03-22,France,8,179
2024-03-22,Argentina,51,43
2024-03-22,Denmark,31,260
2024-03-22,China,32,23
2024-03-22,Australia,-2,121
2024-03-23,France,33,16
2024-03-23,Argentina,49,206
2024-03-23,Denmark,44,164
2024-03-23,China,34,70
2024-03-23,Australia,8,31
2024-03-24,France,41,149
2024-03-24,Argentina,36,29
2024-03-24,Denmark,14,202
2024-03-24,China,37,58
2024-03-24,Australia,-8,191
2024-03-25,France,36,155
2024-03-25,Argentina,54,146
2024-03-25,Denmark,19,210
2024-03-25,China,-11,198
2024-03-25,Australia,6,319
2024-03-26,France,16,319
2024-03-26,Argentina,18,324
2024-03-26,Denmark,24,182
2024-03-26,China,54,26
2024-03-26,Australia,38,198
2024-03-27,France,9,43
2024-03-27,Argentina,33,104
2024-03-27,Denmark,2,229
2024-03-27,China,5,16
2024-03-27,Australia,15,311
2024-03-28,France,20,190
2024-03-28,Argentina,-9,307
2024-03-28,Denmark,4,147
2024-03-28,China,13,137
2024-03-28,Australia,29,57
2024-03-29,France,40,207
2024-03-29,Argentina,36,119
2024-03-29,Denmark,-1,225
2024-03-29,China,0,8
2024-03-29,Australia,15,239
2024-03-30,France,7,50
2024-03-30,Argentina,5,167
2024-03-30,Denmark,-3,149
2024-03-30,China,2,201
2024-03-30,Australia,43,302
2024-03-31,France,32,311
2024-03-31,Argentina,44,193
2024-03-31,Denmark,16,217
2024-03-31,China,52,346
2024-03-31,Australia,22,269
2024-04-01,France,31,17
2024-04-01,Argentina,39,290
2024-04-01,Denmark,47,8
2024-04-01,China,9,184
2024-04-01,Australia,33,337
2024-04-02,France,2,95
2024-04-02,Argentina,38,320
2024-04-02,Denmark,0,103
2024-04-02,China,-7,263
2024-04-02,Australia,39,118
2024-04-03,France,39,273
2024-04-03,Argentina,33,49
2024-04-03,Denmark,11,204
2024-04-03,China,-1,67
2024-04-03,Australia,55,23
2024-04-04,France,4,346
2024-04-04,Argentina,22,177
2024-04-04,Denmark,54,3
2024-04-04,China,27,242
2024-04-04,Australia,4,187
2024-04-05,France,3,330
2024-04-05,Argentina,-5,241
2024-04-05,Denmark,24,159
2024-04-05,China,39,315
2024-04-05,Australia,31,189
2024-04-06,France,-5,272
2024-04-06,Argentina,0,221
2024-04-06,Denmark,12,53
2024-04-06,China,12,324
2024-04-06,Australia,4,243
2024-04-07,France,-9,48
2024-04-07,Argentina,11,280
2024-04-07,Denmark,18,11
2024-04-07,China,8,84
2024-04-07,Australia,4,88
2024-04-08,France,50,314
2024-04-08,Argentina,27,317
2024-04-08,Denmark,51,193
2024-04-08,China,45,261
2024-04-08,Australia,4,295
2024-04-09,France,37,26
2024-04-09,Argentina,25,254
2024-04-09,Denmark,10,340
2024-04-09,China,45,149
2024-04-09,Australia,34,349
2024-04-10,France,0,200
2024-04-10,Argentina,6,185
2024-04-10,Denmark,-10,28
2024-04-10,China,6,59
2024-04-10,Australia,19,61
2024-04-11,France,39,267
2024-04-11,Argentina,28,160
2024-04-11,Denmark,-1,199
2024-04-11,China,16,184
2024-04-11,Australia,39,229
2024-04-12,France,43,136
2024-04-12,Argentina,11,220
2024-04-12,Denmark,4,279
2024-04-12,China,23,66
2024-04-12,Australia,51,14
2024-04-13,France,11,202
2024-04-13,Argentina,27,265
2024-04-13,Denmark,55,289
2024-04-13,China,23,254
2024-04-13,Australia,18,298
2024-04-14,France,52,230
2024-04-14,Argentina,-5,44
2024-04-14,Denmark,-10,88
2024-04-14,China,31,171
2024-04-14,Australia,44,291
2024-04-15,France,45,63
2024-04-15,Argentina,36,275
2024-04-15,Denmark,43,72
2024-04-15,China,15,222
2024-04-15,Australia,28,228
2024-04-16,France,11,318
2024-04-16,Argentina,43,167
2024-04-16,Denmark,27,300
2024-04-16,China,55,167
2024-04-16,Australia,-10,197
2024-04-17,France,-11,4
2024-04-17,Argentina,-11,18
2024-04-17,Denmark,35,175
2024-04-17,China,11,5
2024-04-17,Australia,23,254
2024-04-18,France,28,322
2024-04-18,Argentina,-4,297
2024-04-18,Denmark,48,240
2024-04-18,China,10,100
2024-04-18,Australia,14,133
2024-04-19,France,43,346
2024-04-19,Argentina,50,111
2024-04-19,Denmark,28,210
2024-04-19,China,-1,22
2024-04-19,Australia,40,87
2024-04-20,France,5,197
2024-04-20,Argentina,33,245
2024-04-20,Denmark,0,282
2024-04-20,China,-8,281
2024-04-20,Australia,19,175
2024-04-21,France,30,147
2024-04-21,Argentina,32,288
2024-04-21,Denmark,20,127
2024-04-21,China,42,132
2024-04-21,Australia,11,105
2024-04-22,France,44,201
2024-04-22,Argentina,43,99
2024-04-22,Denmark,32,303
2024-04-22,China,4,76
2024-04-22,Australia,5,93
2024-04-23,France,53,272
2024-04-23,Argentina,43,201
2024-04-23,Denmark,46,225
2024-04-23,China,-1,8
2024-04-23,Australia,10,253
2024-04-24,France,46,3
2024-04-24,Argentina,47,320
2024-04-24,Denmark,1,29
2024-04-24,China,-2,226
2024-04-24,Australia,38,277
2024-04-25,France,0,171
2024-04-25,Argentina,5,126
2024-04-25,Denmark,30,128
2024-04-25,China,33,348
2024-04-25,Australia,28,96
2024-04-26,France,-8,246
2024-04-26,Argentina,35,223
2024-04-26,Denmark,-4,111
2024-04-26,China,-5,59
2024-04-26,Australia,19,151
2024-04-27,France,-1,309
2024-04-27,Argentina,42,176
2024-04-27,Denmark,-3,27
2024-04-27,China,4,162
2024-04-27,Australia,-1,294
2024-04-28,France,26,3
2024-04-28,Argentina,14,58
2024-04-28,Denmark,26,299
2024-04-28,China,44,127
2024-04-28,Australia,9,112
2024-04-29,France,-10,72
2024-04-29,Argentina,-7,79
2024-04-29,Denmark,33,139
2024-04-29,China,9,108
2024-04-29,Australia,10,21
2024-04-30,France,-1,165
2024-04-30,Argentina,38,114
2024-04-30,Denmark,-7,143
2024-04-30,China,-5,251
2024-04-30,Australia,10,344
2024-05-01,France,7,39
2024-05-01,Argentina,40,100
2024-05-01,Denmark,16,46
2024-05-01,China,46,265
2024-05-01,Australia,26,122
2024-05-02,France,26,172
2024-05-02,Argentina,26,254
2024-05-02,Denmark,5,253
2024-05-02,China,4,34
2024-05-02,Australia,34,155
2024-05-03,France,37,195
2024-05-03,Argentina,-11,298
2024-05-03,Denmark,4,164
2024-05-03,China,1,14
2024-05-03,Australia,33,262
2024-05-04,France,5,89
2024-05-04,Argentina,8,78
2024-05-04,Denmark,-7,252
2024-05-04,China,19,54
2024-05-04,Australia,-1,121
2024-05-05,France,22,92
2024-05-05,Argentina,36,281
2024-05-05,Denmark,-7,113
2024-05-05,China,25,329
2024-05-05,Australia,15,319
2024-05-06,France,12,245
2024-05-06,Argentina,43,166
2024-05-06,Denmark,6,136
2024-05-06,China,-1,262
2024-05-06,Australia,10,221
2024-05-07,France,-1,328
2024-05-07,Argentina,54,306
2024-05-07,Denmark,34,48
2024-05-07,China,8,222
2024-05-07,Australia,26,220
2024-05-08,France,18,97
2024-05-08,Argentina,8,320
2024-05-08,Denmark,45,276
2024-05-08,China,8,227
2024-05-08,Australia,30,102
2024-05-09,France,47,296
2024-05-09,Argentina,6,207
2024-05-09,Denmark,34,15
2024-05-09,China,2,173
2024-05-09,Australia,36,328
2024-05-10,France,5,237
2024-05-10,Argentina,40,268
2024-05-10,Denmark,39,304
2024-05-10,China,55,234
2024-05-10,Australia,55,24
2024-05-11,France,-5,274
2024-05-11,Argentina,40,211
2024-05-11,Denmark,8,342
2024-05-11,China,55,207
2024-05-11,Australia,8,56
2024-05-12,France,-10,107
2024-05-12,Argentina,53,288
2024-05-12,Denmark,50,314
2024-05-12,China,43,215
2024-05-12,Australia,21,115
2024-05-13,France,-6,48
2024-05-13,Argentina,31,297
2024-05-13,Denmark,10,264
2024-05-13,China,1,302
2024-05-13,Australia,53,86
2024-05-14,France,14,27
2024-05-14,Argentina,47,289
2024-05-14,Denmark,6,26
2024-05-14,China,-7,162
2024-05-14,Australia,23,154
2024-05-15,France,51,243
2024-05-15,Argentina,19,124
2024-05-15,Denmark,21,261
2024-05-15,China,50,318
2024-05-15,Australia,-5,55
2024-05-16,France,44,37
2024-05-16,Argentina,3,270
2024-05-16,Denmark,0,130
2024-05-16,China,6,19
2024-05-16,Australia,44,307
2024-05-17,France,37,283
2024-05-17,Argentina,25,271
2024-05-17,Denmark,19,320
2024-05-17,China,40,116
2024-05-17,Australia,31,35
2024-05-18,France,55,125
2024-05-18,Argentina,38,227
2024-05-18,Denmark,5,118
2024-05-18,China,26,78
2024-05-18,Australia,28,234
2024-05-19,France,48,103
2024-05-19,Argentina,18,87
2024-05-19,Denmark,8,268
2024-05-19,China,18,291
2024-05-19,Australia,28,252
2024-05-20,France,34,225
2024-05-20,Argentina,0,333
2024-05-20,Denmark,31,291
2024-05-20,China,25,205
2024-05-20,Australia,44,251
2024-05-21,France,-11,203
2024-05-21,Argentina,50,55
2024-05-21,Denmark,-4,114
2024-05-21,China,39,31
2024-05-21,Australia,17,304
2024-05-22,France,51,315
2024-05-22,Argentina,29,239
2024-05-22,Denmark,44,44
2024-05-22,China,-8,239
2024-05-22,Australia,3,63
2024-05-23,France,23,243
2024-05-23,Argentina,-9,93
2024-05-23,Denmark,52,28
2024-05-23,China,54,228
2024-05-23,Australia,-4,249
2024-05-24,France,47,127
2024-05-24,Argentina,51,242
2024-05-24,Denmark,-7,1
2024-05-24,China,-5,126
2024-05-24,Australia,11,25
2024-05-25,France,23,305
2024-05-25,Argentina,37,67
2024-05-25,Denmark,14,349
2024-05-25,China,27,241
2024-05-25,Australia,25,285
2024-05-26,France,19,325
2024-05-26,Argentina,-9,196
2024-05-26,Denmark,14,121
2024-05-26,China,4,180
2024-05-26,Australia,5,181
2024-05-27,France,1,63
2024-05-27,Argentina,-8,101
2024-05-27,Denmark,32,278
2024-05-27,China,7,311
2024-05-27,Australia,19,31
2024-05-28,France,2,45
2024-05-28,Argentina,11,313
2024-05-28,Denmark,11,328
2024-05-28,China,53,56
2024-05-28,Australia,27,271
2024-05-29,France,27,125
2024-05-29,Argentina,-6,31
2024-05-29,Denmark,-3,13
2024-05-29,China,34,75
2024-05-29,Australia,35,179
2024-05-30,France,51,108
2024-05-30,Argentina,13,170
2024-05-30,Denmark,34,196
2024-05-30,China,21,295
2024-05-30,Australia,16,298
2024-05-31,France,39,174
2024-05-31,Argentina,-9,2
2024-05-31,Denmark,37,34
2024-05-31,China,-11,120
2024-05-31,Australia,-9,145
2024-06-01,France,29,235
2024-06-01,Argentina,28,297
2024-06-01,Denmark,55,217
2024-06-01,China,19,60
2024-06-01,Australia,35,305
2024-06-02,France,11,194
2024-06-02,Argentina,35,230
2024-06-02,Denmark,37,89
2024-06-02,China,23,18
2024-06-02,Australia,30,270
2024-06-03,France,23,142
2024-06-03,Argentina,-2,157
2024-06-03,Denmark,2,62
2024-06-03,China,38,333
2024-06-03,Australia,27,324
2024-06-04,France,31,12
2024-06-04,Argentina,10,41
2024-06-04,Denmark,36,95
2024-06-04,China,5,117
2024-06-04,Australia,11,66
2024-06-05,France,40,296
2024-06-05,Argentina,11,83
2024-06-05,Denmark,33,343
2024-06-05,China,34,329
2024-06-05,Australia,-11,105
2024-06-06,France,31,314
2024-06-06,Argentina,-7,289
2024-06-06,Denmark,40,253
2024-06-06,China,-4,130
2024-06-06,Australia,28,253
2024-06-07,France,27,91
2024-06-07,Argentina,23,335
2024-06-07,Denmark,-8,132
2024-06-07,China,4,298
2024-06-07,Australia,39,336
2024-06-08,France,37,279
2024-06-08,Argentina,4,7
2024-06-08,Denmark,5,293
2024-06-08,China,50,293
2024-06-08,Australia,40,203
2024-06-09,France,-6,185
2024-06-09,Argentina,-5,192
2024-06-09,Denmark,55,9
2024-06-09,China,53,259
2024-06-09,Australia,29,145
2024-06-10,France,36,220
2024-06-10,Argentina,1,170
2024-06-10,Denmark,39,238
2024-06-10,China,48,308
2024-06-10,Australia,55,43
2024-06-11,France,9,296
2024-06-11,Argentina,3,28
2024-06-11,Denmark,45,200
2024-06-11,China,-10,192
2024-06-11,Australia,32,171
2024-06-12,France,24,243
2024-06-12,Argentina,48,142
2024-06-12,Denmark,15,71
2024-06-12,China,-3,94
2024-06-12,Australia,30,254
2024-06-13,France,-2,161
2024-06-13,Argentina,-3,118
2024-06-13,Denmark,44,99
2024-06-13,China,20,263
2024-06-13,Australia,-8,77
2024-06-14,France,54,94
2024-06-14,Argentina,12,86
2024-06-14,Denmark,12,297
2024-06-14,China,16,73
2024-06-14,Australia,-2,178
2024-06-15,France,46,120
2024-06-15,Argentina,-9,253
2024-06-15,Denmark,11,117
2024-06-15,China,3,164
2024-06-15,Australia,51,79
2024-06-16,France,15,107
2024-06-16,Argentina,52,268
2024-06-16,Denmark,1,346
2024-06-16,China,43,256
2024-06-16,Australia,23,154
2024-06-17,France,12,275
2024-06-17,Argentina,49,94
2024-06-17,Denmark,-6,276
2024-06-17,China,50,187
2024-06-17,Australia,17,115
2024-06-18,France,25,347
2024-06-18,Argentina,43,307
2024-06-18,Denmark,-6,276
2024-06-18,China,30,107
2024-06-18,Australia,22,251
2024-06-19,France,11,233
2024-06-19,Argentina,19,145
2024-06-19,Denmark,17,257
2024-06-19,China,48,298
2024-06-19,Australia,52,205
2024-06-20,France,37,119
2024-06-20,Argentina,-3,333
2024-06-20,Denmark,35,49
2024-06-20,China,3,291
2024-06-20,Australia,30,165
2024-06-21,France,-11,314
2024-06-21,Argentina,42,92
2024-06-21,Denmark,30,191
2024-06-21,China,-11,32
2024-06-21,Australia,52,132
2024-06-22,France,4,0
2024-06-22,Argentina,36,330
2024-06-22,Denmark,45,140
2024-06-22,China,21,322
2024-06-22,Australia,21,23
2024-06-23,France,33,144
2024-06-23,Argentina,31,227
2024-06-23,Denmark,51,202
2024-06-23,China,26,11
2024-06-23,Australia,32,272
2024-06-24,France,-6,2
2024-06-24,Argentina,9,250
2024-06-24,Denmark,52,106
2024-06-24,China,12,164
2024-06-24,Australia,22,116
2024-06-25,France,52,46
2024-06-25,Argentina,37,339
2024-06-25,Denmark,49,111
2024-06-25,China,24,151
2024-06-25,Australia,42,61
2024-06-26,France,1,132
2024-06-26,Argentina,9,333
2024-06-26,Denmark,-4,75
2024-06-26,China,54,10
2024-06-26,Australia,2,252
2024-06-27,France,41,84
2024-06-27,Argentina,3,67
2024-06-27,Denmark,32,162
2024-06-27,China,51,142
2024-06-27,Australia,2,213
2024-06-28,France,5,50
2024-06-28,Argentina,-4,226
2024-06-28,Denmark,18,154
2024-06-28,China,-8,336
2024-06-28,Australia,26,133
2024-06-29,France,-9,196
2024-06-29,Argentina,35,64
2024-06-29,Denmark,14,308
2024-06-29,China,13,212
2024-06-29,Australia,36,254
2024-06-30,France,44,107
2024-06-30,Argentina,25,160
2024-06-30,Denmark,-1,113
2024-06-30,China,43,286
2024-06-30,Australia,50,23
2024-07-01,France,-4,287
2024-07-01,Argentina,33,145
2024-07-01,Denmark,-5,326
2024-07-01,China,18,120
2024-07-01,Australia,2,209
2024-07-02,France,18,234
2024-07-02,Argentina,4,7
2024-07-02,Denmark,40,282
2024-07-02,China,-8,11
2024-07-02,Australia,40,196
2024-07-03,France,-2,327
2024-07-03,Argentina,27,1
2024-07-03,Denmark,-8,60
2024-07-03,China,-3,185
2024-07-03,Australia,55,41
2024-07-04,France,33,223
2024-07-04,Argentina,38,265
2024-07-04,Denmark,22,93
2024-07-04,China,21,40
2024-07-04,Australia,35,330
2024-07-05,France,33,158
2024-07-05,Argentina,52,42
2024-07-05,Denmark,9,184
2024-07-05,China,35,31
2024-07-05,Australia,45,296
2024-07-06,France,32,133
2024-07-06,Argentina,-11,42
2024-07-06,Denmark,53,47
2024-07-06,China,21,244
2024-07-06,Australia,45,244
2024-07-07,France,-10,101
2024-07-07,Argentina,23,203
2024-07-07,Denmark,0,230
2024-07-07,China,55,61
2024-07-07,Australia,19,184
2024-07-08,France,17,259
2024-07-08,Argentina,24,254
2024-07-08,Denmark,-5,153
2024-07-08,China,50,154
2024-07-08,Australia,46,77
2024-07-09,France,49,97
2024-07-09,Argentina,51,159
2024-07-09,Denmark,50,32
2024-07-09,China,15,342
2024-07-09,Australia,0,320
2024-07-10,France,44,27
2024-07-10,Argentina,22,1
2024-07-10,Denmark,48,159
2024-07-10,China,46,244
2024-07-10,Australia,33,262
2024-07-11,France,43,208
