date,country,temperature,rainfall
2023-12-28,France,13,284
2023-12-28,Argentina,34,129
2023-12-28,Denmark,37,27
2023-12-28,China,12,129
2023-12-28,Australia,32,153
2023-12-29,France,2,99
2023-12-29,Argentina,33,160
2023-12-29,Denmark,42,5
2023-12-29,China,-3,300
2023-12-29,Australia,12,121
2023-12-30,France,41,122
2023-12-30,Argentina,30,23
2023-12-30,Denmark,9,239
2023-12-30,China,54,319
2023-12-30,Australia,21,185
2023-12-31,France,-10,26
2023-12-31,Argentina,53,40
2023-12-31,Denmark,53,251
2023-12-31,China,7,20
2023-12-31,Australia,19,333
2024-01-01,France,-6,38
2024-01-01,Argentina,11,48
2024-01-01,Denmark,45,82
2024-01-01,China,43,258
2024-01-01,Australia,21,219
2024-01-02,France,13,163
2024-01-02,Argentina,11,292
2024-01-02,Denmark,53,125
2024-01-02,China,48,4
2024-01-02,Australia,45,305
2024-01-03,France,3,95
2024-01-03,Argentina,2,78
2024-01-03,Denmark,3,100
2024-01-03,China,26,320
2024-01-03,Australia,43,278
2024-01-04,France,34,243
2024-01-04,Argentina,-9,197
2024-01-04,Denmark,45,131
2024-01-04,China,53,108
2024-01-04,Australia,37,106
2024-01-05,France,11,184
2024-01-05,Argentina,29,175
2024-01-05,Denmark,8,112
2024-01-05,China,20,151
2024-01-05,Australia,-2,68
2024-01-06,France,48,319
2024-01-06,Argentina,9,348
2024-01-06,Denmark,55,194
2024-01-06,China,9,12
2024-01-06,Australia,36,261
2024-01-07,France,36,31
2024-01-07,Argentina,26,344
2024-01-07,Denmark,31,280
2024-01-07,China,35,81
2024-01-07,Australia,51,68
2024-01-08,France,9,225
2024-01-08,Argentina,-9,275
2024-01-08,Denmark,18,248
2024-01-08,China,46,298
2024-01-08,Australia,12,226
2024-01-09,France,43,169
2024-01-09,Argentina,49,37
2024-01-09,Denmark,17,111
2024-01-09,China,-2,181
2024-01-09,Australia,26,304
2024-01-10,France,27,128
2024-01-10,Argentina,15,211
2024-01-10,Denmark,2,141
2024-01-10,China,53,215
2024-01-10,Australia,40,138
2024-01-11,France,11,28
2024-01-11,Argentina,18,3
2024-01-11,Denmark,52,151
2024-01-11,China,15,110
2024-01-11,Australia,-11,346
2024-01-12,France,39,50
2024-01-12,Argentina,54,70
2024-01-12,Denmark,42,202
2024-01-12,China,1,271
2024-01-12,Australia,30,82
2024-01-13,France,46,336
2024-01-13,Argentina,31,253
2024-01-13,Denmark,5,113
2024-01-13,China,9,117
2024-01-13,Australia,18,51
2024-01-14,France,25,242
2024-01-14,Argentina,-6,80
2024-01-14,Denmark,15,81
2024-01-14,China,35,230
2024-01-14,Australia,1,76
2024-01-15,France,-6,182
2024-01-15,Argentina,33,326
2024-01-15,Denmark,18,278
2024-01-15,China,36,207
2024-01-15,Australia,-2,83
2024-01-16,France,1,94
2024-01-16,Argentina,4,164
2024-01-16,Denmark,38,285
2024-01-16,China,43,335
2024-01-16,Australia,7,281
2024-01-17,France,54,31
2024-01-17,Argentina,33,160
2024-01-17,Denmark,28,98
2024-01-17,China,51,290
2024-01-17,Australia,28,255
2024-01-18,France,29,172
2024-01-18,Argentina,7,60
2024-01-18,Denmark,36,163
2024-01-18,China,26,138
2024-01-18,Australia,37,326
2024-01-19,France,2,244
2024-01-19,Argentina,48,163
2024-01-19,Denmark,-9,132
2024-01-19,China,-9,164
2024-01-19,Australia,-6,196
2024-01-20,France,19,3
2024-01-20,Argentina,41,200
2024-01-20,Denmark,21,23
2024-01-20,China,16,241
2024-01-20,Australia,-7,48
2024-01-21,France,22,57
2024-01-21,Argentina,5,349
2024-01-21,Denmark,33,8
2024-01-21,China,5,134
2024-01-21,Australia,39,10
2024-01-22,France,14,34
2024-01-22,Argentina,34,316
2024-01-22,Denmark,-6,93
2024-01-22,China,52,292
2024-01-22,Australia,33,25
2024-01-23,France,37,294
2024-01-23,Argentina,40,237
2024-01-23,Denmark,17,189
2024-01-23,China,19,72
2024-01-23,Australia,32,119
2024-01-24,France,43,188
2024-01-24,Argentina,-11,76
2024-01-24,Denmark,15,121
2024-01-24,China,30,248
2024-01-24,Australia,43,10
2024-01-25,France,41,42
2024-01-25,Argentina,34,80
2024-01-25,Denmark,-11,168
2024-01-25,China,33,264
2024-01-25,Australia,45,316
2024-01-26,France,42,14
2024-01-26,Argentina,49,12
2024-01-26,Denmark,16,318
2024-01-26,China,49,123
2024-01-26,Australia,-4,199
2024-01-27,France,9,108
2024-01-27,Argentina,31,304
2024-01-27,Denmark,7,243
2024-01-27,China,47,253
2024-01-27,Australia,8,128
2024-01-28,France,-9,122
2024-01-28,Argentina,9,229
2024-01-28,Denmark,33,205
2024-01-28,China,39,206
2024-01-28,Australia,34,85
2024-01-29,France,15,193
2024-01-29,Argentina,3,111
2024-01-29,Denmark,37,75
2024-01-29,China,48,213
2024-01-29,Australia,-6,139
2024-01-30,France,-9,258
2024-01-30,Argentina,3,57
2024-01-30,Denmark,25,271
2024-01-30,China,19,180
2024-01-30,Australia,49,134
2024-01-31,France,26,276
2024-01-31,Argentina,-10,239
2024-01-31,Denmark,16,239
2024-01-31,China,-7,178
2024-01-31,Australia,15,25
2024-02-01,France,20,19
2024-02-01,Argentina,33,254
2024-02-01,Denmark,-4,62
2024-02-01,China,32,202
2024-02-01,Australia,0,248
2024-02-02,France,28,114
2024-02-02,Argentina,10,304
2024-02-02,Denmark,26,53
2024-02-02,China,39,180
2024-02-02,Australia,8,192
2024-02-03,France,-11,121
2024-02-03,Argentina,47,11
2024-02-03,Denmark,25,0
2024-02-03,China,19,296
2024-02-03,Australia,31,167
2024-02-04,France,49,247
2024-02-04,Argentina,6,337
2024-02-04,Denmark,30,301
2024-02-04,China,11,53
2024-02-04,Australia,-2,85
2024-02-05,France,14,59
2024-02-05,Argentina,38,344
2024-02-05,Denmark,13,290
2024-02-05,China,19,237
2024-02-05,Australia,0,157
2024-02-06,France,28,174
2024-02-06,Argentina,41,68
2024-02-06,Denmark,13,336
2024-02-06,China,51,100
2024-02-06,Australia,5,215
2024-02-07,France,4,99
2024-02-07,Argentina,-2,62
2024-02-07,Denmark,43,267
2024-02-07,China,24,254
2024-02-07,Australia,45,155
2024-02-08,France,1,124
2024-02-08,Argentina,12,291
2024-02-08,Denmark,28,91
2024-02-08,China,44,224
2024-02-08,Australia,11,202
2024-02-09,France,46,76
2024-02-09,Argentina,14,273
2024-02-09,Denmark,15,282
2024-02-09,China,30,149
2024-02-09,Australia,20,266
2024-02-10,France,11,96
2024-02-10,Argentina,39,16
2024-02-10,Denmark,6,75
2024-02-10,China,18,76
2024-02-10,Australia,17,20
2024-02-11,France,29,276
2024-02-11,Argentina,22,175
2024-02-11,Denmark,-6,91
2024-02-11,China,35,295
2024-02-11,Australia,15,101
2024-02-12,France,37,67
2024-02-12,Argentina,46,81
2024-02-12,Denmark,8,181
2024-02-12,China,17,289
2024-02-12,Australia,38,219
2024-02-13,France,24,328
2024-02-13,Argentina,55,94
2024-02-13,Denmark,48,232
2024-02-13,China,28,151
2024-02-13,Australia,27,305
2024-02-14,France,15,292
2024-02-14,Argentina,24,29
2024-02-14,Denmark,16,248
2024-02-14,China,-4,31
2024-02-14,Australia,26,328
2024-02-15,France,15,237
2024-02-15,Argentina,28,103
2024-02-15,Denmark,-5,189
2024-02-15,China,8,275
2024-02-15,Australia,24,332
2024-02-16,France,53,40
2024-02-16,Argentina,1,255
2024-02-16,Denmark,52,165
2024-02-16,China,7,145
2024-02-16,Australia,6,11
2024-02-17,France,5,179
2024-02-17,Argentina,11,56
2024-02-17,Denmark,26,52
2024-02-17,China,41,228
2024-02-17,Australia,32,109
2024-02-18,France,-6,334
2024-02-18,Argentina,30,271
2024-02-18,Denmark,8,201
2024-02-18,China,3,218
2024-02-18,Australia,2,279
2024-02-19,France,46,196
2024-02-19,Argentina,30,280
2024-02-19,Denmark,32,126
2024-02-19,China,14,21
2024-02-19,Australia,29,231
2024-02-20,France,47,340
2024-02-20,Argentina,51,256
2024-02-20,Denmark,13,278
2024-02-20,China,55,265
2024-02-20,Australia,6,332
2024-02-21,France,-6,215
2024-02-21,Argentina,40,174
2024-02-21,Denmark,15,319
2024-02-21,China,26,178
2024-02-21,Australia,29,30
2024-02-22,France,8,137
2024-02-22,Argentina,38,253
2024-02-22,Denmark,34,40
2024-02-22,China,-2,146
2024-02-22,Australia,6,136
2024-02-23,France,-10,226
2024-02-23,Argentina,-1,62
2024-02-23,Denmark,-5,317
2024-02-23,China,38,115
2024-02-23,Australia,-11,121
2024-02-24,France,29,332
2024-02-24,Argentina,39,341
2024-02-24,Denmark,28,229
2024-02-24,China,21,48
2024-02-24,Australia,40,87
2024-02-25,France,38,284
2024-02-25,Argentina,9,248
2024-02-25,Denmark,25,266
2024-02-25,China,-6,250
2024-02-25,Australia,-5,56
2024-02-26,France,-4,182
2024-02-26,Argentina,10,199
2024-02-26,Denmark,17,222
2024-02-26,China,49,142
2024-02-26,Australia,20,158
2024-02-27,France,-11,128
2024-02-27,Argentina,-3,98
2024-02-27,Denmark,4,93
2024-02-27,China,34,295
2024-02-27,Australia,16,31
2024-02-28,France,37,317
2024-02-28,Argentina,11,93
2024-02-28,Denmark,49,218
2024-02-28,China,20,86
2024-02-28,Australia,28,250
2024-02-29,France,55,100
2024-02-29,Argentina,15,188
2024-02-29,Denmark,49,236
2024-02-29,China,47,248
2024-02-29,Australia,29,44
2024-03-01,France,12,259
2024-03-01,Argentina,37,40
2024-03-01,Denmark,-3,191
2024-03-01,China,39,300
2024-03-01,Australia,39,168
2024-03-02,France,47,172
2024-03-02,Argentina,46,303
2024-03-02,Denmark,12,222
2024-03-02,China,35,49
2024-03-02,Australia,35,164
2024-03-03,France,26,198
2024-03-03,Argentina,30,331
2024-03-03,Denmark,44,132
2024-03-03,China,34,172
2024-03-03,Australia,22,295
2024-03-04,France,32,263
2024-03-04,Argentina,23,16
2024-03-04,Denmark,-4,327
2024-03-04,China,17,75
2024-03-04,Australia,12,317
2024-03-05,France,26,238
2024-03-05,Argentina,-4,84
2024-03-05,Denmark,19,131
2024-03-05,China,-3,259
2024-03-05,Australia,12,187
2024-03-06,France,25,48
2024-03-06,Argentina,29,116
2024-03-06,Denmark,33,8
2024-03-06,China,-8,216
2024-03-06,Australia,0,284
2024-03-07,France,16,277
2024-03-07,Argentina,28,117
2024-03-07,Denmark,52,340
2024-03-07,China,-6,166
2024-03-07,Australia,27,342
2024-03-08,France,-4,41
2024-03-08,Argentina,54,273
2024-03-08,Denmark,-9,309
2024-03-08,China,22,294
2024-03-08,Australia,39,257
2024-03-09,France,32,108
2024-03-09,Argentina,-8,260
2024-03-09,Denmark,-9,166
2024-03-09,China,54,79
2024-03-09,Australia,-9,167
2024-03-10,France,29,41
2024-03-10,Argentina,42,84
2024-03-10,Denmark,14,278
2024-03-10,China,30,41
2024-03-10,Australia,46,207
2024-03-11,France,41,319
2024-03-11,Argentina,0,84
2024-03-11,Denmark,2,323
2024-03-11,China,32,108
2024-03-11,Australia,36,344
2024-03-12,France,26,52
2024-03-12,Argentina,50,291
2024-03-12,Denmark,29,206
2024-03-12,China,15,337
2024-03-12,Australia,23,241
2024-03-13,France,-10,318
2024-03-13,Argentina,17,257
2024-03-13,Denmark,-4,307
2024-03-13,China,37,123
2024-03-13,Australia,-4,63
2024-03-14,France,-6,184
2024-03-14,Argentina,55,1
2024-03-14,Denmark,34,310
2024-03-14,China,-2,18
2024-03-14,Australia,45,55
2024-03-15,France,42,289
2024-03-15,Argentina,-5,202
2024-03-15,Denmark,10,108
2024-03-15,China,-7,128
2024-03-15,Australia,6,331
2024-03-16,France,8,263
2024-03-16,Argentina,20,258
2024-03-16,Denmark,40,6
2024-03-16,China,2,270
2024-03-16,Australia,6,9
2024-03-17,France,54,58
2024-03-17,Argentina,54,263
2024-03-17,Denmark,15,133
2024-03-17,China,37,24
2024-03-17,Australia,51,317
2024-03-18,France,55,83
2024-03-18,Argentina,46,11
2024-03-18,Denmark,20,130
2024-03-18,China,31,48
2024-03-18,Australia,20,46
2024-03-19,France,47,343
2024-03-19,Argentina,40,129
2024-03-19,Denmark,46,4
2024-03-19,China,33,75
2024-03-19,Australia,-9,36
2024-03-20,France,46,97
2024-03-20,Argentina,28,308
2024-03-20,Denmark,44,155
2024-03-20,China,35,220
2024-03-20,Australia,52,130
2024-03-21,France,-8,96
2024-03-21,Argentina,53,35
2024-03-21,Denmark,36,104
2024-03-21,China,2,343
2024-03-21,Australia,34,39
2024-03-22,France,-11,32
2024-03-22,Argentina,24,167
2024-03-22,Denmark,-3,12
2024-03-22,China,36,289
2024-03-22,Australia,-7,0
2024-03-23,France,48,222
2024-03-23,Argentina,50,111
2024-03-23,Denmark,41,239
2024-03-23,China,0,4
2024-03-23,Australia,2,115
2024-03-24,France,2,338
2024-03-24,Argentina,12,53
2024-03-24,Denmark,7,172
2024-03-24,China,55,270
2024-03-24,Australia,-2,80
2024-03-25,France,-7,42
2024-03-25,Argentina,3,38
2024-03-25,Denmark,2,317
2024-03-25,China,-5,22
2024-03-25,Australia,43,76
2024-03-26,France,-3,327
2024-03-26,Argentina,19,213
2024-03-26,Denmark,-11,144
2024-03-26,China,3,16
2024-03-26,Australia,52,103
2024-03-27,France,-1,303
2024-03-27,Argentina,-6,183
2024-03-27,Denmark,35,238
2024-03-27,China,0,1
2024-03-27,Australia,13,109
2024-03-28,France,37,254
2024-03-28,Argentina,-8,185
2024-03-28,Denmark,-7,27
2024-03-28,China,-10,12
2024-03-28,Australia,30,141
2024-03-29,France,11,123
2024-03-29,Argentina,51,75
2024-03-29,Denmark,20,118
2024-03-29,China,15,62
2024-03-29,Australia,-1,20
2024-03-30,France,44,289
2024-03-30,Argentina,2,85
2024-03-30,Denmark,3,303
2024-03-30,China,26,29
2024-03-30,Australia,44,207
2024-03-31,France,16,246
2024-03-31,Argentina,52,21
2024-03-31,Denmark,46,7
2024-03-31,China,42,187
2024-03-31,Australia,9,64
2024-04-01,France,-4,309
2024-04-01,Argentina,47,325
2024-04-01,Denmark,8,133
2024-04-01,China,49,74
2024-04-01,Australia,40,254
2024-04-02,France,31,119
2024-04-02,Argentina,50,302
2024-04-02,Denmark,1,249
2024-04-02,China,26,126
2024-04-02,Australia,40,283
2024-04-03,France,24,81
2024-04-03,Argentina,54,51
2024-04-03,Denmark,52,113
2024-04-03,China,4,176
2024-04-03,Australia,50,333
2024-04-04,France,4,216
2024-04-04,Argentina,49,88
2024-04-04,Denmark,6,107
2024-04-04,China,12,240
2024-04-04,Australia,53,59
2024-04-05,France,40,96
2024-04-05,Argentina,55,43
2024-04-05,Denmark,31,279
2024-04-05,China,-3,186
2024-04-05,Australia,16,46
2024-04-06,France,4,73
2024-04-06,Argentina,13,209
2024-04-06,Denmark,15,158
2024-04-06,China,30,70
2024-04-06,Australia,25,278
2024-04-07,France,-7,38
2024-04-07,Argentina,-5,275
2024-04-07,Denmark,22,250
2024-04-07,China,51,56
2024-04-07,Australia,23,194
2024-04-08,France,-10,238
2024-04-08,Argentina,29,27
2024-04-08,Denmark,36,156
2024-04-08,China,22,46
2024-04-08,Australia,21,8
2024-04-09,France,45,46
2024-04-09,Argentina,14,161
2024-04-09,Denmark,35,306
2024-04-09,China,18,98
2024-04-09,Australia,-4,202
2024-04-10,France,53,170
2024-04-10,Argentina,51,312
2024-04-10,Denmark,54,307
2024-04-10,China,14,149
2024-04-10,Australia,40,205
2024-04-11,France,35,27
2024-04-11,Argentina,23,267
2024-04-11,Denmark,35,185
2024-04-11,China,9,40
2024-04-11,Australia,14,100
2024-04-12,France,32,258
2024-04-12,Argentina,-5,182
2024-04-12,Denmark,41,189
2024-04-12,China,40,52
2024-04-12,Australia,30,348
2024-04-13,France,54,226
2024-04-13,Argentina,21,193
2024-04-13,Denmark,-5,43
2024-04-13,China,50,145
2024-04-13,Australia,30,261
2024-04-14,France,20,201
2024-04-14,Argentina,21,84
2024-04-14,Denmark,-9,325
2024-04-14,China,46,138
2024-04-14,Australia,40,128
2024-04-15,France,15,342
2024-04-15,Argentina,-7,208
2024-04-15,Denmark,50,118
2024-04-15,China,42,150
2024-04-15,Australia,-7,119
2024-04-16,France,51,90
2024-04-16,Argentina,22,279
2024-04-16,Denmark,33,74
2024-04-16,China,51,156
2024-04-16,Australia,54,59
2024-04-17,France,35,8
2024-04-17,Argentina,40,1
2024-04-17,Denmark,14,97
2024-04-17,China,-5,16
2024-04-17,Australia,40,282
2024-04-18,France,-7,258
2024-04-18,Argentina,24,161
2024-04-18,Denmark,35,152
2024-04-18,China,51,190
2024-04-18,Australia,55,243
2024-04-19,France,28,160
2024-04-19,Argentina,8,49
2024-04-19,Denmark,52,30
2024-04-19,China,3,14
2024-04-19,Australia,52,295
2024-04-20,France,35,221
2024-04-20,Argentina,49,224
2024-04-20,Denmark,43,218
2024-04-20,China,21,169
2024-04-20,Australia,36,210
2024-04-21,France,11,335
2024-04-21,Argentina,15,158
2024-04-21,Denmark,44,271
2024-04-21,China,11,220
2024-04-21,Australia,50,314
2024-04-22,France,3,157
2024-04-22,Argentina,-1,111
2024-04-22,Denmark,7,269
2024-04-22,China,31,223
2024-04-22,Australia,-7,44
2024-04-23,France,43,344
2024-04-23,Argentina,-8,347
2024-04-23,Denmark,25,71
2024-04-23,China,34,20
2024-04-23,Australia,3,338
2024-04-24,France,46,215
2024-04-24,Argentina,49,238
2024-04-24,Denmark,49,307
2024-04-24,China,36,264
2024-04-24,Australia,55,39
2024-04-25,France,37,169
2024-04-25,Argentina,52,52
2024-04-25,Denmark,50,214
2024-04-25,China,2,262
2024-04-25,Australia,-1,68
2024-04-26,France,42,135
2024-04-26,Argentina,13,300
2024-04-26,Denmark,3,103
2024-04-26,China,36,277
2024-04-26,Australia,8,326
2024-04-27,France,44,287
2024-04-27,Argentina,23,102
2024-04-27,Denmark,12,255
2024-04-27,China,4,71
2024-04-27,Australia,35,67
2024-04-28,France,0,7
2024-04-28,Argentina,17,59
2024-04-28,Denmark,38,169
2024-04-28,China,43,293
2024-04-28,Australia,32,240
2024-04-29,France,-5,6
2024-04-29,Argentina,36,170
2024-04-29,Denmark,6,100
2024-04-29,China,0,305
2024-04-29,Australia,22,125
2024-04-30,France,0,186
2024-04-30,Argentina,11,150
2024-04-30,Denmark,4,164
2024-04-30,China,-1,130
2024-04-30,Australia,38,290
2024-05-01,France,-8,345
2024-05-01,Argentina,19,333
2024-05-01,Denmark,53,42
2024-05-01,China,31,273
2024-05-01,Australia,44,108
2024-05-02,France,12,20
2024-05-02,Argentina,44,114
2024-05-02,Denmark,20,293
2024-05-02,China,-1,204
2024-05-02,Australia,18,134
2024-05-03,France,21,102
2024-05-03,Argentina,49,243
2024-05-03,Denmark,24,81
2024-05-03,China,39,192
2024-05-03,Australia,11,331
2024-05-04,France,-9,160
2024-05-04,Argentina,25,257
2024-05-04,Denmark,13,87
2024-05-04,China,34,166
2024-05-04,Australia,-10,9
2024-05-05,France,6,335
2024-05-05,Argentina,24,292
2024-05-05,Denmark,15,293
2024-05-05,China,-1,247
2024-05-05,Australia,22,301
2024-05-06,France,14,223
2024-05-06,Argentina,53,308
2024-05-06,Denmark,13,178
2024-05-06,China,20,26
2024-05-06,Australia,41,177
2024-05-07,France,25,68
2024-05-07,Argentina,47,177
2024-05-07,Denmark,36,94
2024-05-07,China,34,259
2024-05-07,Australia,-1,115
2024-05-08,France,38,3
2024-05-08,Argentina,-10,285
2024-05-08,Denmark,14,63
2024-05-08,China,34,44
2024-05-08,Australia,46,132
2024-05-09,France,53,130
2024-05-09,Argentina,40,286
2024-05-09,Denmark,20,116
2024-05-09,China,29,174
2024-05-09,Australia,46,79
2024-05-10,France,40,42
2024-05-10,Argentina,24,191
2024-05-10,Denmark,18,321
2024-05-10,China,38,326
2024-05-10,Australia,22,306
2024-05-11,France,5,18
2024-05-11,Argentina,-7,94
2024-05-11,Denmark,-10,335
2024-05-11,China,38,260
2024-05-11,Australia,33,65
2024-05-12,France,-6,285
2024-05-12,Argentina,-4,141
2024-05-12,Denmark,20,127
2024-05-12,China,-1,170
2024-05-12,Australia,45,87
2024-05-13,France,-2,261
2024-05-13,Argentina,5,151
2024-05-13,Denmark,11,313
2024-05-13,China,45,346
2024-05-13,Australia,45,22
2024-05-14,France,53,156
2024-05-14,Argentina,-3,142
2024-05-14,Denmark,18,345
2024-05-14,China,-5,204
2024-05-14,Australia,0,116
2024-05-15,France,45,264
2024-05-15,Argentina,44,142
2024-05-15,Denmark,22,200
2024-05-15,China,48,274
2024-05-15,Australia,26,66
2024-05-16,France,14,129
2024-05-16,Argentina,1,68
2024-05-16,Denmark,38,19
2024-05-16,China,-11,305
2024-05-16,Australia,22,174
2024-05-17,France,-3,213
2024-05-17,Argentina,-2,47
2024-05-17,Denmark,49,111
2024-05-17,China,36,164
2024-05-17,Australia,-7,169
2024-05-18,France,28,217
2024-05-18,Argentina,7,69
2024-05-18,Denmark,2,138
2024-05-18,China,8,165
2024-05-18,Australia,11,202
2024-05-19,France,24,68
2024-05-19,Argentina,19,157
2024-05-19,Denmark,50,71
2024-05-19,China,9,157
2024-05-19,Australia,15,139
2024-05-20,France,16,13
2024-05-20,Argentina,46,249
2024-05-20,Denmark,8,142
2024-05-20,China,53,274
2024-05-20,Australia,21,191
2024-05-21,France,45,53
2024-05-21,Argentina,47,107
2024-05-21,Denmark,-3,69
2024-05-21,China,33,1
2024-05-21,Australia,15,117
2024-05-22,France,-8,68
2024-05-22,Argentina,10,294
2024-05-22,Denmark,53,297
2024-05-22,China,-5,4
2024-05-22,Australia,53,131
2024-05-23,France,39,40
2024-05-23,Argentina,40,173
2024-05-23,Denmark,35,289
2024-05-23,China,-9,125
2024-05-23,Australia,5,181
2024-05-24,France,21,300
2024-05-24,Argentina,6,238
2024-05-24,Denmark,-8,189
2024-05-24,China,14,289
2024-05-24,Australia,49,326
2024-05-25,France,44,249
2024-05-25,Argentina,51,68
2024-05-25,Denmark,-7,326
2024-05-25,China,48,53
2024-05-25,Australia,17,14
2024-05-26,France,-4,123
2024-05-26,Argentina,17,126
2024-05-26,Denmark,36,293
2024-05-26,China,32,176
2024-05-26,Australia,33,20
2024-05-27,France,20,312
2024-05-27,Argentina,2,291
2024-05-27,Denmark,43,9
2024-05-27,China,27,62
2024-05-27,Australia,-6,245
2024-05-28,France,22,96
2024-05-28,Argentina,17,201
2024-05-28,Denmark,-5,203
2024-05-28,China,22,277
2024-05-28,Australia,2,314
2024-05-29,France,14,150
2024-05-29,Argentina,34,334
2024-05-29,Denmark,-9,228
2024-05-29,China,-11,191
2024-05-29,Australia,54,23
2024-05-30,France,6,239
2024-05-30,Argentina,55,286
2024-05-30,Denmark,-6,110
2024-05-30,China,20,182
2024-05-30,Australia,42,196
2024-05-31,France,9,76
2024-05-31,Argentina,45,302
2024-05-31,Denmark,49,140
2024-05-31,China,43,0
2024-05-31,Australia,54,107
2024-06-01,France,10,12
2024-06-01,Argentina,50,173
2024-06-01,Denmark,8,243
2024-06-01,China,41,166
2024-06-01,Australia,39,218
2024-06-02,France,21,187
2024-06-02,Argentina,40,37
2024-06-02,Denmark,11,349
2024-06-02,China,-6,316
2024-06-02,Australia,40,54
2024-06-03,France,44,45
2024-06-03,Argentina,-9,36
2024-06-03,Denmark,24,99
2024-06-03,China,-9,242
2024-06-03,Australia,40,237
2024-06-04,France,50,40
2024-06-04,Argentina,50,75
2024-06-04,Denmark,13,69
2024-06-04,China,16,73
2024-06-04,Australia,33,14
2024-06-05,France,32,4
2024-06-05,Argentina,37,151
2024-06-05,Denmark,18,344
2024-06-05,China,-8,251
2024-06-05,Australia,-4,92
2024-06-06,France,5,260
2024-06-06,Argentina,21,223
2024-06-06,Denmark,7,199
2024-06-06,China,44,177
2024-06-06,Australia,23,147
2024-06-07,France,23,296
2024-06-07,Argentina,53,333
2024-06-07,Denmark,32,270
2024-06-07,China,-1,51
2024-06-07,Australia,21,43
2024-06-08,France,0,322
2024-06-08,Argentina,16,264
2024-06-08,Denmark,12,277
2024-06-08,China,15,239
2024-06-08,Australia,13,270
2024-06-09,France,36,271
2024-06-09,Argentina,19,64
2024-06-09,Denmark,-5,248
2024-06-09,China,-9,141
2024-06-09,Australia,20,43
2024-06-10,France,42,279
2024-06-10,Argentina,-7,38
2024-06-10,Denmark,15,262
2024-06-10,China,2,225
2024-06-10,Australia,44,100
2024-06-11,France,9,253
2024-06-11,Argentina,49,220
2024-06-11,Denmark,30,280
2024-06-11,China,17,147
2024-06-11,Australia,44,195
2024-06-12,France,38,42
2024-06-12,Argentina,-8,136
2024-06-12,Denmark,-5,205
2024-06-12,China,0,236
2024-06-12,Australia,42,43
2024-06-13,France,45,259
2024-06-13,Argentina,-5,233
2024-06-13,Denmark,35,25
2024-06-13,China,14,286
2024-06-13,Australia,37,150
2024-06-14,France,-7,145
2024-06-14,Argentina,23,313
2024-06-14,Denmark,17,66
2024-06-14,China,42,97
2024-06-14,Australia,7,142
2024-06-15,France,-2,117
2024-06-15,Argentina,24,115
2024-06-15,Denmark,10,167
2024-06-15,China,37,145
2024-06-15,Australia,6,259
2024-06-16,France,-1,66
2024-06-16,Argentina,12,269
2024-06-16,Denmark,4,205
2024-06-16,China,-9,292
2024-06-16,Australia,18,97
2024-06-17,France,-7,10
2024-06-17,Argentina,0,186
2024-06-17,Denmark,49,222
2024-06-17,China,40,140
2024-06-17,Australia,1,258
2024-06-18,France,33,199
2024-06-18,Argentina,49,3
2024-06-18,Denmark,55,157
2024-06-18,China,-11,296
2024-06-18,Australia,3,279
2024-06-19,France,30,16
2024-06-19,Argentina,11,269
2024-06-19,Denmark,40,210
2024-06-19,China,19,15
2024-06-19,Australia,-3,182
2024-06-20,France,13,299
2024-06-20,Argentina,11,267
2024-06-20,Denmark,30,51
2024-06-20,China,-9,243
2024-06-20,Australia,23,236
2024-06-21,France,3,215
2024-06-21,Argentina,29,94
2024-06-21,Denmark,45,194
2024-06-21,China,-9,218
2024-06-21,Australia,12,9
2024-06-22,France,13,119
2024-06-22,Argentina,20,200
2024-06-22,Denmark,25,271
2024-06-22,China,-10,97
2024-06-22,Australia,54,195
2024-06-23,France,44,260
2024-06-23,Argentina,0,232
2024-06-23,Denmark,55,215
2024-06-23,China,31,12
2024-06-23,Australia,50,204
2024-06-24,France,43,112
2024-06-24,Argentina,12,33
2024-06-24,Denmark,39,167
2024-06-24,China,53,0
2024-06-24,Australia,37,70
2024-06-25,France,21,246
2024-06-25,Argentina,3,24
2024-06-25,Denmark,0,117
2024-06-25,China,13,49
2024-06-25,Australia,35,165
2024-06-26,France,13,229
2024-06-26,Argentina,27,63
2024-06-26,Denmark,-10,5
2024-06-26,China,50,135
2024-06-26,Australia,13,272
2024-06-27,France,26,63
2024-06-27,Argentina,35,110
2024-06-27,Denmark,3,39
2024-06-27,China,31,66
2024-06-27,Australia,0,306
2024-06-28,France,17,305
2024-06-28,Argentina,-3,262
2024-06-28,Denmark,-1,222
2024-06-28,China,10,27
2024-06-28,Australia,3,206
2024-06-29,France,36,215
2024-06-29,Argentina,7,177
2024-06-29,Denmark,48,96
2024-06-29,China,26,191
2024-06-29,Australia,49,56
2024-06-30,France,29,300
2024-06-30,Argentina,32,17
2024-06-30,Denmark,51,44
2024-06-30,China,6,284
2024-06-30,Australia,16,224
2024-07-01,France,27,220
2024-07-01,Argentina,20,8
2024-07-01,Denmark,-7,232
2024-07-01,China,51,242
2024-07-01,Australia,30,229
2024-07-02,France,24,38
2024-07-02,Argentina,46,268
2024-07-02,Denmark,40,311
2024-07-02,China,30,102
2024-07-02,Australia,33,199
2024-07-03,France,55,291
2024-07-03,Argentina,44,205
2024-07-03,Denmark,46,345
2024-07-03,China,1,284
2024-07-03,Australia,28,151
2024-07-04,France,3,333
2024-07-04,Argentina,39,331
